omimatricula;cc_nit
9452139;860.532.426-7
9435105;860.532.426-7
34057-08-D;806.004.474-1
9050682;800.195.272-5
9410480;800.113.951-7
9567051;800.113.951-7
9749829;800.116.249-8
9422940;900.477.097-6
45155-13;900.609.868-6
45180-13;900.342.455-1
45243-13;806.004.474-1
45298-13;806.004.474-1
45304-PEXT;900.342.455-1
9396359;800.256.551-8
9396397;800.195.272-5
9473107;802.017.871-2
9443164;800.182.535-0
9426881;819.005.800-1
8115722;800.195.272-5
DL4685AF;900.342.455-1
47653-16;900.342.455-1
9671826;800.116.249-8
9597783;800.116.249-8
9497361;900.864.362-3
9311880;860.077.997-9
9427926;802.008.802-6
9410600;800.067.129-1
CAM781;900.342.455-1
AY885648;900.342.455-1
9566708;806.012.551-2
9532331;800.195.272-5
9811490;860.532.426-7
9513816;860.532.426-7
9347803;860.532.426-7
9364588;800.182.535-0
9421336;900.587.386-1
9485863;800.067.129-1
9456331;800.067.129-1
9456719;900.374.883-6
9425552;800.182.535-0
9294343;860.006.765-3
9276561;800.256.551-8
9362413;800.220.366-6
9446568;800.113.951-7
AMMT-CA-0007;839.000.441-9
9723617;900.864.362-3
9336359;860.532.426-7
45439-13;806.004.474-1
45442-13-A;806.004.474-1
45495-14;806.004.474-1
45585-14;900.342.455-1
9445966;806.004.303-9
9429170;800.067.129-1
9430038;860.532.426-7
9446506;900.477.097-6
9643805;900.477.097-6
45629-14;806.004.474-1
45651-14;806.004.474-1
45657-PEXT;806.004.474-1
45672-14;806.004.474-1
4567890;890.903.069-2
9439802;800.182.535-0
9439826;900.180.400-9
9486582;900.477.097-6
9486427;900.477.097-6
9215892;900.298.043-0
9299733;800.256.551-8
9239367;900.609.868-6
ADKN-CA-0003;839.000.441-9
9307982;800.256.551-8
9792448;800.113.951-7
9718698;900.477.097-6
9632301;860.532.426-7
9316892;800.116.249-8
9552393;860.532.426-7
7358822;839.000.441-9
9673783;830.506.584-3
45696-PEXT;39.300.088
9440772;800.220.366-6
9546461;802.008.802-6
9558177;900.624.883-1
9627760;900.864.362-3
43613-12-A;39.300.088
43684-12;806.013.086-3
9403140;800.067.129-1
9403152;800.067.129-1
9403188;800.067.129-1
9397054;900.587.386-1
45250-13-B;806.004.474-1
7720257;860.005.101-9
9346330;860.532.426-7
9743277;800.113.951-7
9814143;800.256.551-8
9699701;800.113.951-7
9404144;900.374.883-6
9446453;860.532.426-7
45729-PEXT;860.014.570-8
45736-PEXT;806.004.474-1
45786-PEXT;806.004.474-1
45823-14;806.004.474-1
739251;900.342.455-1
1078414;900.342.455-1
9181168;860.532.426-7
9692818;806.004.303-9
9658886;800.113.951-7
9737838;830.506.584-3
43828-12-A;806.004.474-1
43863-12-B;806.004.474-1
43872-PEXT;39.300.088
9257498;800.220.366-6
9333046;800.220.366-6
9733351;900.824.728-4
9403530;800.067.129-1
9657789;900.477.097-6
9567776;800.116.249-8
9324992;900.477.097-6
9464027;900.477.097-6
9467550;800.116.249-8
9311880;900.243.764-6
46045-PEXT;39.300.088
9308895;802.008.802-6
48290-16;806.004.474-1
9497579;900.477.097-6
9176773;800.256.551-8
9316907;860.532.426-7
9557874;901.102.112-3
9722417;901.102.112-3
9585314;800.067.129-1
9696096;901.102.112-3
9287340;800.116.249-8
9446611;860.532.426-7
9488645;900.374.883-6
44015-12-A;806.004.474-1
44059PEXT2;800.195.272-5
44082-12-A;806.009.758-9
44293-12-A;806.004.474-1
MC-07-0181;806.004.474-1
34720-CH;806.004.474-1
9644201;800.116.249-8
9594456;900.477.097-6
9650638;830.506.584-3
9488059;900.477.097-6
9770634;900.477.097-6
9446867;900.477.097-6
9446867;806.004.303-9
9487469;800.256.551-8
9469649;900.477.097-6
9435557;900.667.175-8
46087-14;806.004.474-1
46113-14;900.342.455-1
46195-PEXT;39.300.088
46195-PEXT;800.195.272-5
46199-PEXT-1;806.004.474-1
46417-PEXT;860.014.570-8
AC710420;900.342.455-1
9760067;830.506.584-3
9667746;900.477.097-6
9397547;800.182.535-0
44302-12;806.004.474-1
44302-12-A;806.004.474-1
44488-13-A;806.004.474-1
44508-13-A;806.004.474-1
44567-13;900.342.455-1
9254941;860.532.426-7
9398591;800.195.272-5
MD4383CR;900.342.455-1
8770601;900.587.386-1
9473327;802.019.981-3
9802097;830.506.584-3
9715488;800.067.129-1
9514121;901.102.112-3
9291119;800.116.249-8
9474967;800.067.129-1
9715438;800.113.951-7
9489194;800.182.535-0
9489209;860.532.426-7
9397987;860.005.101-9
9483774;830.506.584-3
9484077;830.146.163-0
9392171;806.012.551-2
5225;900.342.455-1
5399;900.342.455-1
5689;806.013.086-3
289691;806.013.086-3
29074-2130;900.342.455-1
2931-63401;900.342.455-1
9396397;900.587.386-1
9586710;800.067.129-1
9299771;800.182.535-0
9434553;900.477.097-6
9552276;900.477.097-6
9470260;800.182.535-0
9457842;806.004.303-9
9458420;900.374.883-6
9459084;800.256.551-8
9459395;802.017.871-2
94610190;900.342.455-1
41641-10-C;900.609.868-6
678164;806.013.086-3
41053-10-D;806.004.474-1
9339181;860.532.426-7
9592795;800.067.129-1
9650779;860.532.426-7
9503184;800.113.951-7
9518115;800.067.129-1
9505352;800.067.129-1
9505352;900.477.097-6
9414292;800.182.535-0
7255037501;900.342.455-1
42787-11-A;39.300.088
4710715;800.195.272-5
9544920;802.008.802-6
9354894;860.532.426-7
MC-05-258;900.863.207-5
9588536;901.102.112-3
9318022;800.256.551-8
9618824;900.477.097-6
9715464;800.067.129-1
9699634;800.067.129-1
9470571;900.477.097-6
9505924;800.116.249-8
9307982;900.587.386-1
9484510;800.220.366-6
42904-11-A;806.013.086-3
4295;39.300.088
4295;900.342.455-1
42972-11-A;806.004.474-1
43019-11-B;806.004.474-1
1106452;900.473.090-7
1114179;806.013.086-3
9642136;830.506.584-3
9609744;800.113.951-7
9679385;901.102.112-3
9715438;800.067.129-1
ABXI-CA-0003;901.312.082-1
9307994;800.182.535-0
9306469;800.256.551-8
9306469;800.116.249-8
9520716;860.532.426-7
1131699;806.013.086-3
1135531;900.342.455-1
1143505;900.342.455-1
1149501;806.013.086-3
1150911;900.473.090-7
116778674;900.342.455-1
1193249;900.342.455-1
1197783;900.477.097-6
9314129;830.506.584-3
9339181;900.477.097-6
9718698;806.004.303-9
9520766;800.067.129-1
9519119;860.005.101-9
07290-06320-1;39.300.088
9913031001;900.342.455-1
33150-12;39.300.088
SSR-SSR-297;900.342.455-1
9232060;900.477.097-6
9470844;800.067.129-1
9470911;800.256.551-8
9471252;800.067.129-1
9437062;900.243.764-6
33198-07-CH;900.342.455-1
33323B2010;39.300.088
33353-07;806.004.474-1
3342608;900.473.090-7
33999-08-B;900.342.455-1
34057-08-C;806.004.474-1
3456789;890.903.069-2
34761-09-B;900.609.868-6
41526-10-B;806.004.474-1
41583-10-A;806.004.474-1
9478638;900.180.400-9
9521394;806.004.303-9
9478779;800.067.129-1
9522673;806.004.303-9
9522673;860.532.426-7
9437385;900.243.764-6
8802882;860.005.101-9
C54530;806.013.086-3
41583-10-B;806.004.474-1
41692061501;900.342.455-1
417581;900.342.455-1
41908-10;39.300.088
41908-10-B;806.013.086-3
41957-10-B;806.004.474-1
22609;900.342.455-1
2273;806.013.086-3
23396Z2012;900.342.455-1
2345678;890.903.069-2
24490408;900.473.090-7
9558464;860.532.426-7
9560390;860.532.426-7
9479890;860.532.426-7
9521875;800.067.129-1
49575-PEXT;900.342.455-1
2457;39.300.088
26132;806.013.086-3
41960-10-B;806.004.474-1
42078-10-B;806.004.474-1
9434371;900.624.883-1
9415325;860.532.426-7
9281853;800.256.551-8
9596272;900.180.400-9
42094-PEXT-2;900.342.455-1
42094-PEXT-3;39.300.088
9433652;800.067.129-1
9433810;900.180.400-9
9603477;802.017.871-2
9624263;800.067.129-1
9422835;900.587.386-1
1049911;900.342.455-1
DN926;900.342.455-1
9697624;800.256.551-8
42110-10-C;806.013.086-3
42264-11-B;806.004.474-1
42331-11-C;806.004.474-1
42699-11;900.342.455-1
9425100;800.181.561-8
9425100;800.220.366-6
9425552;800.256.551-8
9426805;800.220.366-6
9592276;900.180.400-9
4276211;800.116.249-8
9586411;800.067.129-1
9449560;800.067.129-1
9570670;900.374.883-6
9588562;860.532.426-7
9463578;806.012.551-2
9509683;800.250.763-5
9513622;900.477.097-6
10611702;900.473.090-7
029893-F;806.013.086-3
030775-F;806.013.086-3
9590046;800.067.129-1
9590060;800.067.129-1
9590606;860.532.426-7
9507518;806.004.303-9
9507881;806.004.303-9
9573103;900.624.883-1
9484558;860.077.997-9
47177-15;900.342.455-1
XPE5590;900.342.455-1
SSR166652;900.342.455-1
9246683;800.220.366-6
9237321;800.195.272-5
030928F;900.473.090-7
6329020;800.195.272-5
638;806.013.086-3
638619;900.342.455-1
644636;900.342.455-1
646612;900.342.455-1
648414;900.342.455-1
652730;900.342.455-1
6533107;900.342.455-1
9526071;900.374.883-6
9492232;800.067.129-1
43710-12-C;806.004.474-1
34720-09-CH;806.004.474-1
715683;806.013.086-3
5334561;860.005.101-9
5220;860.014.570-8
5275973;800.195.272-5
5103926641;900.473.090-7
9526095;900.374.883-6
9524023;800.067.129-1
9525429;900.477.097-6
9590838;900.477.097-6
9493688;900.477.097-6
9591533;800.067.129-1
9590981;800.067.129-1
9216688;806.012.551-2
5459U;806.004.474-1
35149-12;900.342.455-1
599377;39.300.088
609963;900.342.455-1
612657;900.342.455-1
625523;900.342.455-1
9563419;900.149.893-6
9563677;800.067.129-1
9565326;900.477.097-6
9420320;860.532.426-7
9591820;900.374.883-6
9592056;900.477.097-6
9493224;900.477.097-6
745308;806.004.474-1
33200-07-D;806.013.086-3
625640;900.342.455-1
43021-11-A;806.004.474-1
43038-11-A;806.004.474-1
43268-11-A;806.004.474-1
43290-11-A;806.004.474-1
43307-11-A;806.004.474-1
43482-12-A;900.342.455-1
9482225;900.624.883-1
9527910;860.532.426-7
9402691;800.195.272-5
9749544;860.532.426-7
CP-05-0243-A;900.342.455-1
43510-12-A;900.342.455-1
1225181;39.300.088
1234649;900.473.090-7
1234AL4;806.004.474-1
1235470;900.473.090-7
9482483;800.246.993-7
9604794;800.113.951-7
9625607;806.004.303-9
9625944;860.532.426-7
9418729;860.532.426-7
9626613;806.004.303-9
9629550;800.182.535-0
9629627;800.067.129-1
9452749;800.195.272-5
9391402;900.180.400-9
1236207;900.342.455-1
1237859;900.342.455-1
1244381;900.342.455-1
22427;900.342.455-1
22427;39.300.088
41504-10-A;806.004.474-1
2099-PINT;900.342.455-1
211841D;900.342.455-1
9434436;900.624.883-1
9494668;800.182.535-0
21654-A;900.473.090-7
9630729;800.116.249-8
742619;806.004.474-1
44610-13;806.004.474-1
44626-13;900.342.455-1
44702-13-A;806.004.474-1
44744-13;860.014.570-8
44768-13;806.004.474-1
44843-13-A;806.004.474-1
9630729;860.532.426-7
9593294;800.067.129-1
9409481;860.005.101-9
9466300;860.077.997-9
XPE7634;806.013.086-3
XP3875;806.013.086-3
588743;900.342.455-1
590889;39.300.088
590889;900.342.455-1
592695;806.013.086-3
595297;900.342.455-1
595373;900.342.455-1
5956;806.004.474-1
9466312;860.077.997-9
9466324;860.077.997-9
9569346;800.116.249-8
599377;806.013.086-3
46482-PEXT;806.004.474-1
46530-PEXT;806.004.474-1
46559-PEXT;806.004.474-1
490814;900.342.455-1
9608697;800.067.129-1
9609524;800.113.951-7
9610195;860.532.426-7
9610200;800.113.951-7
9509425;802.017.871-2
9510682;800.182.535-0
9607150;900.477.097-6
45539-14-B;806.004.474-1
32176-06-E;806.004.474-1
8811950;806.012.551-2
742368;800.194.221-5
742830;900.342.455-1
743094;900.473.090-7
743113;900.342.455-1
7432070;900.035.520-4
680754;39.300.088
68207-A;39.300.088
685165;900.342.455-1
9496185;800.067.129-1
957758;900.371.443-5
9576272;800.067.129-1
9443463;900.243.764-6
9443475;900.243.764-6
9443487;900.243.764-6
1138458;900.342.455-1
46785-PEXT-3;900.342.455-1
9050187;800.256.551-8
688066;900.342.455-1
690196;806.013.086-3
671186;900.342.455-1
7432147;800.195.272-5
7433945;800.195.272-5
9498846;900.477.097-6
9580118;900.477.097-6
9594468;802.017.871-2
5416553;800.195.272-5
786303;806.013.086-3
7903029;800.195.272-5
7908445;900.374.883-6
9595151;800.067.129-1
9595888;860.532.426-7
9500637;806.004.303-9
9500663;800.067.129-1
9595278;860.532.426-7
9610640;900.477.097-6
9485590;900.477.097-6
9485590;800.256.551-8
9485784;806.004.303-9
9485801;806.004.303-9
9485825;806.004.303-9
42110-10-D;806.004.474-1
DL6749AJ;806.004.474-1
744024;900.342.455-1
744101;806.004.474-1
744308;900.473.090-7
744580;900.342.455-1
6930972;800.195.272-5
695719;806.004.474-1
698440;806.013.086-3
9566435;800.067.129-1
9537379;900.477.097-6
9537379;860.532.426-7
9515175;800.067.129-1
9445588;800.220.366-6
BC806992;900.342.455-1
TLF36820;900.342.455-1
2016-00126;900.342.455-1
6APM-1-1-03;39.300.088
6APM-1-1-03;900.342.455-1
7310507;800.116.249-8
731906;900.342.455-1
9565601;860.532.426-7
9567245;819.005.800-1
9612985;800.067.129-1
9613056;806.004.303-9
9473080;802.017.871-2
2016-002;900.342.455-1
9224659;800.067.129-1
7326300;800.116.249-8
7204409;800.195.272-5
729935;900.473.090-7
DL6608AJ;900.629.627-3
9406104;806.004.303-9
9476824;800.256.551-8
9477309;800.220.366-6
9477359;860.077.997-9
9466348;860.077.997-9
27409;900.342.455-1
734931;39.300.088
735274;900.473.090-7
7353999;860.005.101-9
SL0813063;900.025.233-2
9406063;900.477.097-6
9515747;860.532.426-7
SJ-2002;900.371.443-5
9615133;900.477.097-6
9636278;800.113.951-7
9636383;900.477.097-6
9596325;900.477.097-6
9468437;860.532.426-7
9469209;800.195.272-5
4806;900.342.455-1
9624770;900.600.609-4
9512757;800.182.535-0
734146;900.473.090-7
7-BA-2-142-99;900.342.455-1
7-BA-2-5-11;900.473.090-7
9631371;900.374.883-6
9633068;806.004.303-9
9661871;800.113.951-7
9698288;900.600.609-4
9066629;806.012.551-2
7529330;800.195.272-5
75308-A;806.013.086-3
7931002;800.195.272-5
76444-A;900.342.455-1
9599810;860.532.426-7
SL2707AF;900.629.627-3
SSR100533;900.371.443-5
9501241;900.477.097-6
7721988;900.587.386-1
7724215;800.195.272-5
7009873;900.261.482-0
70178;900.473.090-7
A24425;900.629.627-3
A24983F;891.701.623-1
A1127;900.629.627-3
9666510;800.067.129-1
9672040;800.067.129-1
9591569;800.116.249-8
1139885;806.013.086-3
9310812;800.256.551-8
70316;900.342.455-1
70751;900.473.090-7
70819;900.342.455-1
7104972;800.116.249-8
7915917;806.000.321-3
7923237;900.261.482-0
7808396;800.195.272-5
7603916;39.300.088
758210;900.473.090-7
DP220;900.371.443-5
DQ013;900.371.443-5
DY203;900.371.443-5
DY754;900.371.443-5
8410328;900.261.482-0
7A-BA-4-555-92;900.342.455-1
7A-CT-4-56-10;900.342.455-1
7ABA-5-97-04;39.300.088
9619854;806.004.303-9
AGSD16590;900.371.443-5
AGSI-D-21158;900.371.443-5
41053-10-CH;806.004.474-1
CI2735DIO;806.013.086-3
41714-10-C;806.013.086-3
737329;900.473.090-7
737721;860.014.570-8
737771;806.004.474-1
738089;39.300.088
9682370;800.256.551-8
DEBAC00019D000;900.371.443-5
DEBAVZ45V4K112;900.371.443-5
D40495-5;900.371.443-5
9568043;900.180.400-9
9567453;800.067.129-1
FL7248PB;900.371.443-5
FL8164PH;900.371.443-5
FL9155PE;900.371.443-5
E44146K;900.371.443-5
9456915;800.256.551-8
9458195;800.116.249-8
9753208;800.194.221-5
9650420;800.116.249-8
9195157;800.181.561-8
ED225;900.371.443-5
9688348;800.182.535-0
9427926;860.005.101-9
9430167;800.256.551-8
9430739;800.256.551-8
9518983;900.477.097-6
9509138;890.107.200-7
1012517;900.477.097-6
9692131;800.256.551-8
9470272;900.180.400-9
831396;900.473.090-7
DL1020AB;900.629.627-3
SSR148883;900.371.443-5
SSR149227;900.371.443-5
SSR149319;891.701.623-1
SSR153358;900.371.443-5
SSR153892;900.371.443-5
SSR155295;900.371.443-5
SSR62412;900.371.443-5
SSR64209;900.371.443-5
ST30803;900.371.443-5
9449120;900.243.764-6
6875-2016;900.342.455-1
DEBAVV36C5A202;900.342.455-1
15401007201;900.342.455-1
8001000;800.116.249-8
7402714;800.195.272-5
ST583742;891.701.623-1
ST586895;891.701.623-1
ST-22415;900.371.443-5
SSR94545;900.371.443-5
SSR83545;900.371.443-5
SSR85858;900.629.627-3
9584504;800.067.129-1
9452218;806.004.303-9
740715;900.342.455-1
7413907;800.116.249-8
TLB72602;900.371.443-5
TLD71821;900.371.443-5
TLE97410F;900.371.443-5
U57381;891.701.623-1
UAR260;900.371.443-5
VG-0696D;891.701.623-1
VI3789TC;891.701.623-1
9543938;830.506.584-3
9540821;800.256.551-8
9585663;860.532.426-7
9592252;800.182.535-0
7AMA-3-37-00;39.300.088
7AVA-4-3-13;39.300.088
7B31304;900.473.090-7
AU384;900.371.443-5
DL3302AJ;900.371.443-5
DL4183AJ;891.701.623-1
9547910;900.477.097-6
CN183064201;900.342.455-1
833370;900.473.090-7
JPN6661;900.371.443-5
9522893;830.506.584-3
9522908;830.506.584-3
833715;900.473.090-7
834455;900.342.455-1
836158;900.342.455-1
837292;900.342.455-1
K793770;900.629.627-3
9640956;900.477.097-6
LG5555;900.371.443-5
B800898;900.371.443-5
B91207;900.371.443-5
VI5181-TC;900.342.455-1
490;900.342.455-1
BAC28924;900.371.443-5
LG2950;900.371.443-5
FR-CNB44269K708;900.629.627-3
9551947;800.067.129-1
HRADB37107H110;900.629.627-3
DL1442AJ;900.629.627-3
DL1894AF;900.371.443-5
VI4515-TB;900.629.627-3
42645-11-B;800.195.272-5
46339-14;800.195.272-5
967816;806.013.086-3
9314935;800.220.366-6
9431824;860.005.101-9
8129450;800.195.272-5
MC-05-715;806.004.569-0
9739264;800.067.129-1
9344552;900.298.043-0
857828;900.473.090-7
858896;900.342.455-1
859136;900.473.090-7
859927;806.004.474-1
86-2000;39.300.088
860178;900.473.090-7
WYM33026A686;900.371.443-5
XPE4438;900.371.443-5
ZTYY0119L203;900.371.443-5
9545065;900.477.097-6
9546899;806.004.303-9
B69317V;891.701.623-1
B774920;900.371.443-5
B784767;891.701.623-1
B792128;891.701.623-1
9431836;860.077.997-9
9431850;860.077.997-9
9431862;860.077.997-9
9433157;806.013.504-0
7537-2010;900.342.455-1
2777-2011;900.342.455-1
2016HL42634;900.342.455-1
DL3869AL;806.004.474-1
860372;900.473.090-7
860589;900.473.090-7
860740;900.342.455-1
860918;806.013.086-3
860950;806.013.086-3
8611099;800.067.129-1
8618334;900.760.555-0
MN2383D;900.629.627-3
9641924;800.067.129-1
MC-1238D;900.629.627-3
CH496024301;900.371.443-5
LR52568P;891.701.623-1
LRE99575;891.701.623-1
BRE26148;900.371.443-5
C6123;900.371.443-5
9642148;800.067.129-1
9644184;860.532.426-7
9645762;860.532.426-7
9645786;860.532.426-7
9647277;900.477.097-6
9642796;800.067.129-1
9644172;800.067.129-1
N21962;900.371.443-5
9224776;900.477.097-6
9120877;800.194.221-5
SSR4381;806.013.086-3
9224568;800.256.551-8
P2010200784;900.371.443-5
9701164;900.149.893-6
9695119;900.374.883-6
RAS802;891.701.623-1
RAZ260;900.371.443-5
RMSKBJ;900.025.233-2
P2012209483;900.371.443-5
9269269;900.180.400-9
P2013221614;900.025.233-2
PC2380;900.629.627-3
NZ1994;891.701.623-1
NZ2022;900.371.443-5
NZ2073;900.371.443-5
9223497;800.067.129-1
9224130;900.374.883-6
NED5931;900.371.443-5
NI874483A;900.371.443-5
NAE60760;891.701.623-1
9523926;806.012.551-2
9524011;800.246.993-7
861726;806.013.086-3
9433509;800.182.535-0
43759-12;900.342.455-1
9712060;900.477.097-6
9621003;900.477.097-6
12549007201;891.701.623-1
7407324;800.195.272-5
49769-6150;900.342.455-1
L788546;900.342.455-1
6123;900.342.455-1
662573;900.342.455-1
DL3621AF;900.342.455-1
9650925;800.067.129-1
9655169;900.374.883-6
MC-05-634;900.371.443-5
DL3642AJ;900.629.627-3
DL4634AA;900.371.443-5
9588275;830.506.584-3
9454759;860.005.101-9
7943938;800.195.272-5
47722-16;900.342.455-1
8707BC1998;806.013.086-3
9449699;800.250.763-5
ON-392801;900.342.455-1
8125973;800.195.272-5
812970;900.342.455-1
8205137;900.609.868-6
7612498;900.374.883-6
44274-12-B;806.004.474-1
48809-17;900.342.455-1
9513646;900.477.097-6
DL8394AK;806.004.474-1
9369928;800.116.249-8
9388429;800.256.551-8
9381768;800.256.551-8
9583055;806.012.551-2
823189;900.342.455-1
824687;39.300.088
826419;900.342.455-1
827189;900.342.455-1
9740433;860.532.426-7
9197686;800.116.249-8
9260275;800.182.535-0
9519614;860.532.426-7
8918942;800.116.249-8
SSR135238;806.013.086-3
947973;900.342.455-1
600779;900.342.455-1
45672-14-B;806.004.474-1
47881-16-A;806.004.474-1
CP-05-3589-B;806.004.474-1
1281051;806.013.086-3
8906169;800.195.272-5
8206806;800.116.249-8
8810815;800.181.561-8
9674725;800.256.551-8
9485837;800.067.129-1
8209987;900.261.482-0
821213;806.013.086-3
8108690;900.609.868-6
8821369;900.035.520-4
910450;806.004.474-1
9051818;860.005.101-9
9293179;900.298.043-0
1091754;39.300.088
9338151;806.004.303-9
9279733;900.180.400-9
SDAI;891.701.623-1
SENJ;900.371.443-5
SFC5177;900.025.233-2
IB-02-06257;16.468.714-8
B-03-07629;12.905.045-1
1071192;900.342.455-1
861234;900.342.455-1
1280868;900.342.455-1
CND37376;900.342.455-1
NC1145;900.342.455-1
9240146;800.256.551-8
9707845;12.904.400-7
9278806;830.506.584-3
9053878;800.194.221-5
FR-AOM55L19F101;900.342.455-1
9731951;806.004.569-0
9067697;800.195.272-5
9410650;900.180.400-9
6A-PM-1-113-04;900.342.455-1
16022;806.013.086-3
41098-10-CH;806.004.474-1
CP-02-0429;12.907.381
585152;900.342.455-1
43021-11-C;806.004.474-1
9209506;802.008.802-6
CP-02-0461;12.905.045-1
MC-02-0735;12.905.045-1
9216688;900.477.097-6
9202534;860.532.426-7
9220976;900.261.482-0
830803;900.342.455-1
9346457;900.180.400-9
9407512;806.012.551-2
IMO-0046684;12.905.045-1
HKNA1;12.907.381
B-02-06576;16.468.714-8
B-02-06769;16.468.714-8
B-02-07410;16.468.714-8
B-07-02944;12.905.045-1
B-07-03016;16.468.714-8
B0207255;12.905.045-1
9121510;800.220.366-6
9088108;800.195.272-5
9088249;802.008.802-6
B-02-05917;12.905.045-1
B-02-05929;12.905.045-1
B-02-06257;16.468.714-8
TN-07-01303;16.468.714-8
954064;12.907.381
9583043;840.000.591-9
9583055;840.000.591-9
9743253;800.116.249-8
9288928;900.180.400-9
CP-02-0600;12.905.045-1
911097;900.473.090-7
23464-PEXT-4;800.195.272-5
9400849;800.116.249-8
9123221;806.013.504-0
